ano,mes,sigla_uf,empresa,tecnologia,modalidade,total_acessos
2022,10,AM,America Net S.a.,LTE,Pós-pago,18
2022,10,GO,CLARO,GSM,Pré-pago,90317
2022,10,GO,VIVO,GSM,Pós-pago,751845
2022,10,DF,CLARO,WCDMA,Pós-pago,343150
2022,10,PR,TIM,GSM,Pós-pago,219670
2022,10,PR,TIM,WCDMA,Pós-pago,158725
2022,10,PR,VIVO,GSM,Pré-pago,268852
2022,10,SC,TIM,WCDMA,Pré-pago,132031
2022,10,SC,VIVO,WCDMA,Pré-pago,74776
2022,10,SC,VIVO,CDMA IS 95,Pré-pago,9
2022,10,MA,VIVO,GSM,Pré-pago,930932
2022,10,PI,CLARO,NR,Pré-pago,9638
2022,10,PE,CLARO,WCDMA,Pré-pago,378470
2022,10,PE,CLARO,LTE,Pré-pago,3598077
2022,10,RJ,VIVO,GSM,Pós-pago,1462749
2022,10,RJ,CLARO,GSM,Pré-pago,134387
2022,10,RJ,VIVO,NR,Pré-pago,41190
2022,10,RJ,TIM,WCDMA,Pré-pago,360261
2022,10,RS,TIM,LTE,Pré-pago,2231863
2022,10,RS,CLARO,NR,Pós-pago,126553
2022,10,SE,TIM,WCDMA,Pré-pago,7493
2022,10,SE,America Net S.a.,LTE,Pós-pago,37
2022,10,MG,VIVO,LTE,Pós-pago,11724056
2022,10,MG,America Net S.a.,LTE,Pós-pago,14248
2022,10,PB,DATORA,GSM,Pós-pago,50931
2022,10,RN,SURF TELECOM SA,LTE,Pré-pago,26757
2022,10,RN,CLARO,WCDMA,Pré-pago,93258
2022,10,MT,VIVO,LTE,Pós-pago,1912067
2022,10,MT,CLARO,GSM,Pré-pago,25721
2022,10,PR,DATORA,LTE,Pós-pago,255
2022,10,GO,TIM,NR,Pós-pago,72794
2022,10,GO,VIVO,NR,Pré-pago,11849
2022,10,AL,CLARO,WCDMA,Pré-pago,81088
2022,10,RR,VIVO,LTE,Pré-pago,423068
2022,10,RR,DATORA,GSM,Pós-pago,1260
2022,10,RR,VIVO,NR,Pré-pago,12941
2022,10,PA,TIM,NR,Pré-pago,32692
2022,10,MS,SURF TELECOM SA,LTE,Pré-pago,8787
2022,10,MS,CLARO,WCDMA,Pós-pago,225050
2022,10,MS,CLARO,GSM,Pré-pago,26205
2022,10,MS,VIVO,NR,Pré-pago,6848
2022,10,PR,VIVO,CDMA IS 95,Pós-pago,3
2022,10,CE,SURF TELECOM SA,LTE,Pós-pago,14583
2022,10,CE,TIM,LTE,Pós-pago,1348445
2022,10,CE,CLARO,LTE,Pré-pago,3280539
2022,10,CE,VIVO,NR,Pós-pago,63075
2022,10,TO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,42
2022,10,ES,CLARO,NR,Pós-pago,28291
2022,10,BA,SURF TELECOM SA,LTE,Pós-pago,107466
2022,10,BA,DATORA,GSM,Pós-pago,112077
2022,10,BA,VIVO,WCDMA,Pós-pago,611947
2022,10,PA,TIM,GSM,Pós-pago,74597
2022,10,PA,VIVO,GSM,Pós-pago,320176
2022,10,SP,TIM,LTE,Pré-pago,15317567
2022,10,RO,CLARO,WCDMA,Pré-pago,44291
2022,10,AM,TIM,LTE,Pré-pago,552889
2022,10,GO,SURF TELECOM SA,LTE,Pós-pago,11667
2022,10,SC,TIM,GSM,Pré-pago,154189
2022,10,SC,VIVO,GSM,Pré-pago,114904
2022,10,SC,CLARO,WCDMA,Pré-pago,116625
2022,10,PI,TIM,GSM,Pré-pago,192938
2022,10,PI,CLARO,WCDMA,Pós-pago,256432
2022,10,PB,VIVO,WCDMA,Pré-pago,153263
2022,10,PB,CLARO,WCDMA,Pós-pago,285476
2022,10,PB,CLARO,WCDMA,Pré-pago,111652
2022,10,PE,TIM,LTE,Pré-pago,3271115
2022,10,PE,CLARO,WCDMA,Pós-pago,543187
2022,10,RS,VIVO,LTE,Pós-pago,6417540
2022,10,RS,VIVO,LTE,Pré-pago,4075647
2022,10,RS,CLARO,LTE,Pós-pago,4014841
2022,10,SE,VIVO,GSM,Pós-pago,135202
2022,10,MG,SURF TELECOM SA,LTE,Pré-pago,197415
2022,10,MG,VIVO,WCDMA,Pós-pago,1282842
2022,10,MG,ALGAR (CTBC TELECOM),GSM,Pós-pago,38713
2022,10,RN,TIM,GSM,Pós-pago,60001
2022,10,PB,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,216
2022,10,MT,CLARO,WCDMA,Pré-pago,46938
2022,10,MT,CLARO,GSM,Pós-pago,90802
2022,10,MG,DATORA,LTE,Pós-pago,2760
2022,10,MG,DATORA,GSM,Pós-pago,615165
2022,10,GO,VIVO,CDMA IS 95,Pré-pago,9
2022,10,MS,TIM,GSM,Pré-pago,62004
2022,10,MS,CLARO,LTE,Pós-pago,996270
2022,10,MS,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,1304
2022,10,SE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,3
2022,10,AL,VIVO,NR,Pós-pago,19820
2022,10,CE,VIVO,GSM,Pós-pago,623669
2022,10,CE,DATORA,LTE,Pós-pago,981
2022,10,TO,SURF TELECOM SA,LTE,Pós-pago,7887
2022,10,TO,CLARO,LTE,Pós-pago,637166
2022,10,TO,CLARO,NR,Pré-pago,10621
2022,10,ES,America Net S.a.,LTE,Pós-pago,3279
2022,10,ES,TIM,GSM,Pós-pago,29632
2022,10,ES,VIVO,LTE,Pós-pago,3125900
2022,10,ES,CLARO,GSM,Pré-pago,68133
2022,10,ES,DATORA,GSM,Pós-pago,5400
2022,10,BA,CLARO,LTE,Pós-pago,3418378
2022,10,PA,DATORA,LTE,Pós-pago,162
2022,10,PA,VIVO,WCDMA,Pré-pago,125089
2022,10,AP,SURF TELECOM SA,LTE,Pós-pago,6624
2022,10,SP,CLARO,NR,Pós-pago,1349138
2022,10,RO,CLARO,GSM,Pré-pago,17983
2022,10,AC,CLARO,GSM,Pós-pago,13620
2022,10,AC,CLARO,NR,Pós-pago,16362
2022,10,GO,VIVO,LTE,Pós-pago,2285947
2022,10,GO,VIVO,WCDMA,Pré-pago,62463
2022,10,GO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,1866
2022,10,DF,SURF TELECOM SA,LTE,Pós-pago,6903
2022,10,DF,DATORA,GSM,Pós-pago,156060
2022,10,SC,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,5772
2022,10,MA,CLARO,NR,Pós-pago,38570
2022,10,PI,CLARO,WCDMA,Pré-pago,174443
2022,10,PI,VIVO,GSM,Pós-pago,116061
2022,10,PI,VIVO,NR,Pré-pago,3522
2022,10,PB,TIM,LTE,Pós-pago,923775
2022,10,PB,TIM,WCDMA,Pré-pago,72921
2022,10,PE,VIVO,WCDMA,Pós-pago,276473
2022,10,RJ,America Net S.a.,LTE,Pós-pago,9147
2022,10,RJ,DATORA,LTE,Pós-pago,4182
2022,10,RJ,VIVO,LTE,Pós-pago,6623567
2022,10,RJ,CLARO,LTE,Pré-pago,5171962
2022,10,RJ,CLARO,WCDMA,Pós-pago,1610344
2022,10,RS,TIM,WCDMA,Pós-pago,104161
2022,10,RS,CLARO,WCDMA,Pós-pago,1632261
2022,10,SE,CLARO,GSM,Pré-pago,78877
2022,10,PE,CLARO,NR,Pós-pago,76614
2022,10,MG,CLARO,LTE,Pré-pago,5894963
2022,10,MG,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,7737
2022,10,SP,J. SAFRA TELECOMUNICACOES LTDA,LTE,Pós-pago,6
2022,10,RN,TIM,GSM,Pré-pago,138326
2022,10,RN,SURF TELECOM SA,LTE,Pós-pago,8526
2022,10,GO,DATORA,GSM,Pré-pago,49989
2022,10,GO,DATORA,GSM,Pós-pago,70902
2022,10,GO,TIM,NR,Pré-pago,28885
2022,10,GO,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,6565
2022,10,AL,VIVO,GSM,Pós-pago,137570
2022,10,RR,CLARO,NR,Pós-pago,5146
2022,10,PA,VIVO,NR,Pré-pago,8229
2022,10,MS,TIM,LTE,Pré-pago,529686
2022,10,MS,ALGAR (CTBC TELECOM),LTE,Pós-pago,19651
2022,10,AL,DATORA,LTE,Pós-pago,105
2022,10,AL,TIM,NR,Pós-pago,35586
2022,10,AL,CLARO,NR,Pré-pago,7349
2022,10,RN,CLARO,NR,Pós-pago,25286
2022,10,CE,VIVO,LTE,Pré-pago,3203407
2022,10,TO,VIVO,LTE,Pré-pago,196708
2022,10,TO,VIVO,NR,Pré-pago,1481
2022,10,CE,America Net S.a.,LTE,Pós-pago,3
2022,10,BA,VIVO,GSM,Pré-pago,633542
2022,10,BA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,2001
2022,10,PA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,834
2022,10,AP,VIVO,LTE,Pré-pago,394745
2022,10,AP,VIVO,NR,Pós-pago,11749
2022,10,SP,TIM,GSM,Pós-pago,1350334
2022,10,SP,CLARO,LTE,Pós-pago,22366319
2022,10,SP,CLARO,LTE,Pré-pago,11250898
2022,10,RO,CLARO,LTE,Pós-pago,686402
2022,10,RO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,3
2022,10,RO,DATORA,LTE,Pós-pago,30
2022,10,AC,TIM,GSM,Pós-pago,7154
2022,10,AC,VIVO,GSM,Pré-pago,43566
2022,10,AM,VIVO,GSM,Pré-pago,206271
2022,10,AM,CLARO,GSM,Pós-pago,159056
2022,10,AM,CLARO,LTE,Pré-pago,2236391
2022,10,GO,VIVO,GSM,Pré-pago,215789
2022,10,GO,TIM,WCDMA,Pós-pago,62744
2022,10,DF,VIVO,LTE,Pós-pago,1177586
2022,10,DF,TIM,NR,Pós-pago,117321
2022,10,PR,SURF TELECOM SA,LTE,Pré-pago,487513
2022,10,PR,America Net S.a.,LTE,Pós-pago,8966
2022,10,PR,VIVO,LTE,Pós-pago,2905669
2022,10,SC,VIVO,GSM,Pós-pago,528617
2022,10,MA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,87
2022,10,MA,America Net S.a.,LTE,Pós-pago,15
2022,10,PI,VIVO,LTE,Pré-pago,963818
2022,10,PI,DATORA,GSM,Pós-pago,1830
2022,10,PI,TIM,NR,Pré-pago,11735
2022,10,PE,VIVO,LTE,Pós-pago,2428047
2022,10,RJ,SURF TELECOM SA,LTE,Pós-pago,266103
2022,10,RJ,CLARO,LTE,Pós-pago,7118706
2022,10,RJ,VIVO,NR,Pós-pago,457126
2022,10,RS,TIM,GSM,Pós-pago,245788
2022,10,RS,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,162933
2022,10,RS,SURF TELECOM SA,LTE,Pré-pago,118674
2022,10,SE,VIVO,WCDMA,Pré-pago,84505
2022,10,MG,SURF TELECOM SA,LTE,Pós-pago,43671
2022,10,MG,ALGAR (CTBC TELECOM),GSM,Pré-pago,49489
2022,10,PB,CLARO,NR,Pós-pago,30173
2022,10,RN,TIM,WCDMA,Pós-pago,24105
2022,10,MT,TIM,WCDMA,Pré-pago,29566
2022,10,MT,CLARO,LTE,Pré-pago,1100535
2022,10,MT,SURF TELECOM SA,LTE,Pré-pago,6273
2022,10,AL,TIM,LTE,Pós-pago,496779
2022,10,RR,VIVO,WCDMA,Pré-pago,11182
2022,10,RR,VIVO,CDMA IS 95,Pré-pago,27
2022,10,MS,VIVO,GSM,Pós-pago,219719
2022,10,MS,VIVO,WCDMA,Pré-pago,43876
2022,10,MS,CLARO,WCDMA,Pré-pago,55835
2022,10,MS,TIM,NR,Pré-pago,8367
2022,10,RN,VIVO,NR,Pós-pago,20833
2022,10,RN,CLARO,NR,Pré-pago,6157
2022,10,PR,CLARO,NR,Pré-pago,10898
2022,10,CE,TIM,WCDMA,Pré-pago,139640
2022,10,CE,CLARO,WCDMA,Pré-pago,304965
2022,10,CE,SURF TELECOM SA,LTE,Pré-pago,21888
2022,10,CE,CLARO,NR,Pré-pago,23158
2022,10,TO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,3
2022,10,TO,CLARO,WCDMA,Pós-pago,121023
2022,10,ES,TIM,LTE,Pós-pago,170181
2022,10,ES,VIVO,LTE,Pré-pago,2324025
2022,10,ES,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,1788
2022,10,ES,CLARO,NR,Pré-pago,5460
2022,10,BA,TIM,LTE,Pré-pago,4973323
2022,10,PA,VIVO,LTE,Pós-pago,1637848
2022,10,AP,VIVO,GSM,Pós-pago,32892
2022,10,AP,TIM,WCDMA,Pós-pago,10863
2022,10,SP,ALGAR (CTBC TELECOM),LTE,Pós-pago,8134537
2022,10,AC,CLARO,WCDMA,Pós-pago,85241
2022,10,AC,CLARO,LTE,Pré-pago,494391
2022,10,AM,DATORA,LTE,Pós-pago,111
2022,10,AM,CLARO,NR,Pós-pago,77030
2022,10,GO,CLARO,WCDMA,Pré-pago,211978
2022,10,DF,TIM,LTE,Pós-pago,924775
2022,10,DF,TIM,NR,Pré-pago,53220
2022,10,PR,TIM,LTE,Pré-pago,7425547
2022,10,PR,CLARO,GSM,Pré-pago,126402
2022,10,PR,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,7086
2022,10,SC,CLARO,WCDMA,Pós-pago,492551
2022,10,MA,TIM,NR,Pré-pago,12591
2022,10,MA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,1038
2022,10,PI,America Net S.a.,LTE,Pós-pago,23
2022,10,PB,VIVO,LTE,Pré-pago,1641429
2022,10,PE,America Net S.a.,LTE,Pós-pago,44
2022,10,RJ,VIVO,CDMA IS 95,Pós-pago,9
2022,10,RJ,TIM,GSM,Pós-pago,508428
2022,10,RJ,VIVO,WCDMA,Pós-pago,836606
2022,10,RS,CLARO,GSM,Pós-pago,473293
2022,10,RS,TIM,NR,Pré-pago,8664
2022,10,SE,TIM,LTE,Pré-pago,183551
2022,10,SE,VIVO,WCDMA,Pós-pago,100173
2022,10,MG,TIM,GSM,Pós-pago,318647
2022,10,MG,CLARO,WCDMA,Pré-pago,562241
2022,10,PB,VIVO,NR,Pré-pago,2511
2022,10,MT,TIM,WCDMA,Pós-pago,21147
2022,10,MT,VIVO,LTE,Pré-pago,1844908
2022,10,MT,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,342
2022,10,AL,VIVO,LTE,Pré-pago,1080067
2022,10,RR,TIM,WCDMA,Pré-pago,4445
2022,10,MS,ALGAR (CTBC TELECOM),LTE,Pré-pago,8279
2022,10,MT,CLARO,NR,Pré-pago,11316
2022,10,AL,CLARO,NR,Pós-pago,32676
2022,10,SE,CLARO,NR,Pós-pago,14102
2022,10,SE,CLARO,NR,Pré-pago,2688
2022,10,RN,VIVO,NR,Pré-pago,3026
2022,10,PR,VIVO,NR,Pós-pago,107594
2022,10,PR,VIVO,NR,Pré-pago,8865
2022,10,CE,TIM,WCDMA,Pós-pago,103323
2022,10,CE,CLARO,WCDMA,Pós-pago,457807
2022,10,TO,SURF TELECOM SA,LTE,Pré-pago,2271
2022,10,TO,VIVO,LTE,Pós-pago,160769
2022,10,ES,CLARO,WCDMA,Pós-pago,241712
2022,10,ES,CLARO,WCDMA,Pré-pago,57330
2022,10,BA,SURF TELECOM SA,LTE,Pré-pago,46968
2022,10,PA,DATORA,GSM,Pós-pago,45309
2022,10,PA,America Net S.a.,LTE,Pós-pago,126
2022,10,PA,CLARO,NR,Pós-pago,57518
2022,10,AP,SURF TELECOM SA,LTE,Pré-pago,2652
2022,10,AP,TIM,NR,Pré-pago,10407
2022,10,SP,SURF TELECOM SA,LTE,Pós-pago,258129
2022,10,RO,TIM,GSM,Pós-pago,27493
2022,10,AC,VIVO,WCDMA,Pré-pago,10182
2022,10,AC,CLARO,LTE,Pós-pago,213053
2022,10,AM,TIM,WCDMA,Pré-pago,24929
2022,10,AM,TIM,GSM,Pós-pago,24166
2022,10,AM,VIVO,LTE,Pré-pago,1994510
2022,10,AM,TIM,WCDMA,Pós-pago,11768
2022,10,AM,CLARO,WCDMA,Pré-pago,91733
2022,10,GO,CLARO,GSM,Pós-pago,182733
2022,10,DF,TIM,LTE,Pré-pago,1010218
2022,10,PR,SURF TELECOM SA,LTE,Pós-pago,60759
2022,10,PR,CLARO,GSM,Pós-pago,514768
2022,10,SC,CLARO,LTE,Pré-pago,1703625
2022,10,MA,VIVO,WCDMA,Pós-pago,131962
2022,10,MA,CLARO,GSM,Pós-pago,70711
2022,10,MA,DATORA,GSM,Pós-pago,5580
2022,10,PI,TIM,WCDMA,Pré-pago,58320
2022,10,PB,TIM,GSM,Pós-pago,326716
2022,10,PB,VIVO,WCDMA,Pós-pago,147338
2022,10,PE,TIM,LTE,Pós-pago,1568769
2022,10,SC,CLARO,NR,Pós-pago,36538
2022,10,RJ,SURF TELECOM SA,LTE,Pré-pago,111831
2022,10,RS,CLARO,LTE,Pré-pago,2361096
2022,10,RS,SURF TELECOM SA,LTE,Pós-pago,30840
2022,10,RS,TIM,NR,Pós-pago,24721
2022,10,SE,TIM,WCDMA,Pós-pago,7297
2022,10,SE,CLARO,LTE,Pós-pago,346889
2022,10,SE,SURF TELECOM SA,LTE,Pré-pago,3315
2022,10,MG,TIM,WCDMA,Pós-pago,167354
2022,10,MG,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,217418
2022,10,SP,VIVO,CDMA IS 95,Pós-pago,21
2022,10,PB,CLARO,NR,Pré-pago,6000
2022,10,RN,TIM,LTE,Pré-pago,1539549
2022,10,MT,VIVO,GSM,Pós-pago,295897
2022,10,RS,VIVO,NR,Pré-pago,8988
2022,10,GO,ALGAR (CTBC TELECOM),GSM,Pós-pago,1091
2022,10,AL,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,483
2022,10,MG,CLARO,NR,Pós-pago,111889
2022,10,RR,VIVO,LTE,Pós-pago,179586
2022,10,RR,VIVO,GSM,Pós-pago,28697
2022,10,RR,VIVO,WCDMA,Pós-pago,21662
2022,10,MS,SURF TELECOM SA,LTE,Pós-pago,10470
2022,10,MT,TIM,NR,Pré-pago,6839
2022,10,MT,VIVO,NR,Pós-pago,52746
2022,10,CE,CLARO,NR,Pós-pago,76592
2022,10,TO,TIM,LTE,Pós-pago,237895
2022,10,TO,CLARO,NR,Pós-pago,30968
2022,10,TO,TIM,WCDMA,Pré-pago,24017
2022,10,TO,TIM,WCDMA,Pós-pago,12040
2022,10,ES,TIM,GSM,Pré-pago,22925
2022,10,ES,TIM,LTE,Pré-pago,210651
2022,10,BA,TIM,GSM,Pré-pago,627102
2022,10,BA,VIVO,LTE,Pós-pago,3282984
2022,10,BA,VIVO,WCDMA,Pré-pago,303067
2022,10,BA,CLARO,WCDMA,Pós-pago,726398
2022,10,PA,CLARO,GSM,Pré-pago,249530
2022,10,AP,TIM,GSM,Pré-pago,50103
2022,10,AP,CLARO,GSM,Pós-pago,8806
2022,10,AP,CLARO,GSM,Pré-pago,15455
2022,10,AP,VIVO,CDMA IS 95,Pré-pago,18
2022,10,SP,TIM,GSM,Pré-pago,1147678
2022,10,SP,ALGAR (CTBC TELECOM),LTE,Pré-pago,72915
2022,10,RO,VIVO,WCDMA,Pré-pago,7559
2022,10,RO,America Net S.a.,LTE,Pós-pago,9
2022,10,AC,SURF TELECOM SA,LTE,Pré-pago,666
2022,10,AC,TIM,LTE,Pós-pago,62568
2022,10,AC,VIVO,LTE,Pré-pago,375058
2022,10,AC,SURF TELECOM SA,LTE,Pós-pago,10698
